w	mu_1	sigma_1	mu_2	sigma_2	logPrior	logL
5.17801353925835039504e-01	-1.40588827450898046223e+00	6.66420363620217170997e-01	6.61909164133145266895e-01	8.22715762563901664706e-01	0.00000000000000000000e+00	-2.30039896575804414169e+03
9.35030506934381167028e-01	-3.90861179569075822826e+00	1.19409313293419705460e+00	3.40288375713422475144e+00	3.17863659477712723334e-01	0.00000000000000000000e+00	-2.19246440323713568432e+03
5.17801353925835039504e-01	-1.40588827450898046223e+00	6.66420363620217170997e-01	6.61909164133145266895e-01	8.22715762563901664706e-01	0.00000000000000000000e+00	-2.30039896575804414169e+03
1.39203421163984514264e-01	-1.28536624634108176402e+00	7.69248358987713320989e-02	5.03910771626112374832e+00	9.59876248444825330708e-01	0.00000000000000000000e+00	-2.06353252996255196194e+03
7.83888442466441293099e-01	-2.52327399645379779614e+00	1.74861175349498942921e+00	-2.17025221364768272636e+00	4.82757004501080944081e-01	0.00000000000000000000e+00	-2.04169680366594798215e+03
1.39203421163984514264e-01	-1.28536624634108176402e+00	7.69248358987713320989e-02	5.03910771626112374832e+00	9.59876248444825330708e-01	0.00000000000000000000e+00	-2.06353252996255196194e+03
8.90066321214928235506e-01	-3.06884343392808700557e+00	1.25115932867208723422e+00	-3.80279339478278521902e-01	1.35954583575342469182e+00	0.00000000000000000000e+00	-2.02953990172560452265e+03
1.04069557907106466366e-01	-1.46603612287513840329e+00	1.75880977924918260880e-02	-1.19121071558822189118e+00	1.31177876651949021358e+00	0.00000000000000000000e+00	-2.00745861417220112344e+03
8.90066321214928235506e-01	-3.06884343392808700557e+00	1.25115932867208723422e+00	-3.80279339478278521902e-01	1.35954583575342469182e+00	0.00000000000000000000e+00	-2.02953990172560452265e+03
5.11113442948639140617e-01	-3.40127564345861177486e+00	2.10389270247199355879e+00	1.89214791494542655670e+00	9.24162366294252607402e-02	0.00000000000000000000e+00	-1.92564581942109111878e+03
7.58591251839430769088e-01	-1.84399640647584783792e+00	8.10546556139051799228e-01	6.90485789656537107817e+00	1.11396083164062043025e+00	0.00000000000000000000e+00	-1.89727876953970712748e+03
5.11113442948639140617e-01	-3.40127564345861177486e+00	2.10389270247199355879e+00	1.89214791494542655670e+00	9.24162366294252607402e-02	0.00000000000000000000e+00	-1.92564581942109111878e+03
9.81329631644892952380e-01	-2.75961859783219010112e+00	2.83338896466858281009e-01	1.47691022766127022514e+00	2.88576529526523328784e+00	0.00000000000000000000e+00	-1.87880682194986138711e+03
1.54389495525794118169e-01	-1.69042525381066255363e+00	1.89692195645395567105e+00	-7.34220419098902010724e-01	2.02741733263191004077e-01	0.00000000000000000000e+00	-1.82529861200913342145e+03
9.81329631644892952380e-01	-2.75961859783219010112e+00	2.83338896466858281009e-01	1.47691022766127022514e+00	2.88576529526523328784e+00	0.00000000000000000000e+00	-1.87880682194986138711e+03
5.41851704493650387917e-01	-3.95363353920972704358e+00	2.32271415195577635160e+00	-2.14599800503641491289e+00	8.87702719228319114819e-01	0.00000000000000000000e+00	-1.77047724477176416258e+03
8.57201180943955920455e-01	1.14168326836105782363e+00	4.78800505283342670015e-01	5.59103083088077301710e+00	7.69695262563581783510e-01	0.00000000000000000000e+00	-1.73216636607555847149e+03
8.57201180943955920455e-01	1.14168326836105782363e+00	4.78800505283342670015e-01	5.59103083088077301710e+00	7.69695262563581783510e-01	0.00000000000000000000e+00	-1.73216636607555847149e+03
5.80795062482979518315e-01	-1.50346608855646823866e-02	3.06323521169661883157e-01	6.35797016008527648978e+00	1.18522120563042321351e+00	0.00000000000000000000e+00	-1.57591953725401458541e+03
8.34869053822073325932e-01	-3.37769722850385756274e+00	2.03263354919141159272e+00	-1.03376113038713346448e+00	5.07618976276076439014e-01	0.00000000000000000000e+00	-1.57301097978408392919e+03
5.80795062482979518315e-01	-1.50346608855646823866e-02	3.06323521169661883157e-01	6.35797016008527648978e+00	1.18522120563042321351e+00	0.00000000000000000000e+00	-1.57591953725401458541e+03
1.50367898920206882751e-01	-2.53384795837074294766e+00	8.03493279341913835268e-01	-1.59569598482893582059e+00	1.49433191563069733832e+00	0.00000000000000000000e+00	-1.56447739749819288591e+03
2.74494921669316105373e-01	-3.86118900249684671167e+00	1.88715638812611485875e+00	-2.04419583411466643241e+00	1.63918777516631752889e+00	0.00000000000000000000e+00	-1.52647421012558720577e+03
1.50367898920206882751e-01	-2.53384795837074294766e+00	8.03493279341913835268e-01	-1.59569598482893582059e+00	1.49433191563069733832e+00	0.00000000000000000000e+00	-1.56447739749819288591e+03
2.96783216715042708067e-01	7.96518123002738498428e-01	8.52457666159525895289e-01	6.72303273908332421627e+00	4.27239928472864460840e-01	0.00000000000000000000e+00	-1.41630823196302981160e+03
7.82681795537687324815e-02	1.82042664455360170273e+00	6.15053524034726462055e-01	2.60396173402243391592e+00	5.45546638643968351268e-01	0.00000000000000000000e+00	-1.34560689935504910864e+03
7.82681795537687324815e-02	1.82042664455360170273e+00	6.15053524034726462055e-01	2.60396173402243391592e+00	5.45546638643968351268e-01	0.00000000000000000000e+00	-1.34560689935504910864e+03
5.18065762561012999043e-01	-2.36077724626327450919e-01	1.09130482132527406591e+00	2.16860526629800887122e+00	2.53242057119888452910e-01	0.00000000000000000000e+00	-1.22574934464975194714e+03
3.96731466803532495380e-01	-2.96939109604740991699e+00	2.13493977137376722553e+00	-2.37849244417879024383e+00	1.35503952824430884405e+00	0.00000000000000000000e+00	-1.20232312544176124902e+03
4.72443008101065764492e-01	-3.53154334113703249898e+00	1.91999928204084890915e+00	-7.14995724039031443908e-02	1.04074894881586765827e+00	0.00000000000000000000e+00	-1.18578679086068200377e+03
5.82636079766993164597e-01	4.38232180476000277025e+00	9.81558224171050097695e-01	6.48168312692582482271e+00	8.44546001745776875325e-01	0.00000000000000000000e+00	-1.17322817605375394123e+03
8.17933107032414508097e-01	-3.23216334304430397140e+00	2.00605658823156440818e+00	4.51124213823357211872e-01	6.21582773623670648000e-01	0.00000000000000000000e+00	-1.11024329309096788165e+03
8.17933107032414508097e-01	-3.23216334304430397140e+00	2.00605658823156440818e+00	4.51124213823357211872e-01	6.21582773623670648000e-01	0.00000000000000000000e+00	-1.11024329309096788165e+03
7.34980715682691965185e-01	-3.57907255932808476828e+00	1.60936295892571828992e-01	-1.65357645046950341161e+00	1.91462821057786647394e+00	0.00000000000000000000e+00	-1.09807424914921853087e+03
7.56041839803193171932e-01	-2.65756184670209893994e+00	1.90083826987383819329e+00	-2.61036385920399771621e+00	1.40640066344012404365e+00	0.00000000000000000000e+00	-1.06887832894376947479e+03
7.34980715682691965185e-01	-3.57907255932808476828e+00	1.60936295892571828992e-01	-1.65357645046950341161e+00	1.91462821057786647394e+00	0.00000000000000000000e+00	-1.09807424914921853087e+03
7.08223323289894235444e-01	-3.88914424163959271397e+00	2.10764008502484134766e+00	-2.61588206419607960385e+00	1.96177649400300713189e+00	0.00000000000000000000e+00	-1.05839653386610507368e+03
4.41197980627093311323e-01	3.95506624772703574422e+00	8.82421029779233756507e-01	5.16521183084792934181e+00	1.07556127916526444999e+00	0.00000000000000000000e+00	-9.47832483866593292987e+02
7.08223323289894235444e-01	-3.88914424163959271397e+00	2.10764008502484134766e+00	-2.61588206419607960385e+00	1.96177649400300713189e+00	0.00000000000000000000e+00	-1.05839653386610507368e+03
6.62457431475890867745e-01	-3.21518831273483662869e+00	5.72757218953953373131e-01	-3.19097151825366731615e+00	2.46244998006094251153e+00	0.00000000000000000000e+00	-9.41264749228943628623e+02
3.14098870831255039260e-02	1.74174462086208814426e+00	1.38824992127195279146e+00	6.26018699190409755317e+00	4.37505413342819504674e-01	0.00000000000000000000e+00	-8.80167058208225626004e+02
7.74520200154105831203e-01	-2.53511748074740284054e+00	1.38202983105301435707e+00	2.91349474573440936354e+00	2.97037813679641438114e-01	0.00000000000000000000e+00	-8.40011901184452767666e+02
4.09652590824636286815e-01	-3.94109629423419427496e+00	2.30401778975262905291e+00	6.67667842428064783888e+00	6.91982614698973819145e-01	0.00000000000000000000e+00	-7.95940135145297176678e+02
1.30959988719648659505e-02	1.79394197040995573289e+00	1.91691821439861542764e+00	6.28566243285915504657e+00	7.23758762684206913285e-01	0.00000000000000000000e+00	-7.88303851554704692717e+02
4.09652590824636286815e-01	-3.94109629423419427496e+00	2.30401778975262905291e+00	6.67667842428064783888e+00	6.91982614698973819145e-01	0.00000000000000000000e+00	-7.95940135145297176678e+02
9.56482107780080692550e-01	-4.87089855228741208659e-01	1.97712479238103255863e-02	3.93644199960647034331e+00	2.42783447315214395701e+00	0.00000000000000000000e+00	-7.82339694216847533426e+02
9.28988832639031203442e-01	7.48526397885596272985e-01	8.58431064554271650024e-01	6.23928700792519386198e+00	3.19658340738881996401e-03	0.00000000000000000000e+00	-7.76623091934792796565e+02
3.81706659230844971842e-02	-1.07099457653407018065e-01	1.48534013667189324082e+00	5.41914357127002954684e+00	3.63233337463099381637e-01	0.00000000000000000000e+00	-7.70067484725592976247e+02
8.16407707888370026694e-01	-1.99448701055751653755e+00	2.94277182770246170662e-02	-1.18013874637405802304e+00	1.62462770096392250530e+00	0.00000000000000000000e+00	-7.66325666258757451033e+02
2.09477178195269064798e-01	-3.14195869595298349353e+00	2.32173572356901614100e+00	-2.60658935827549376185e+00	1.73964089336872995695e+00	0.00000000000000000000e+00	-7.03883866995643302289e+02
8.16407707888370026694e-01	-1.99448701055751653755e+00	2.94277182770246170662e-02	-1.18013874637405802304e+00	1.62462770096392250530e+00	0.00000000000000000000e+00	-7.66325666258757451033e+02
1.69266025823527621608e-01	-7.42604675878401732092e-01	1.63855045924234787869e+00	2.33317973637493736305e-01	3.40705455667797474373e-01	0.00000000000000000000e+00	-7.02731799484546627355e+02
7.45917115963184995664e-01	-3.08362098728432831862e+00	9.90391532069638258484e-02	2.60544668740884333147e+00	7.59986611376237797266e-01	0.00000000000000000000e+00	-6.79912179240785235379e+02
1.69266025823527621608e-01	-7.42604675878401732092e-01	1.63855045924234787869e+00	2.33317973637493736305e-01	3.40705455667797474373e-01	0.00000000000000000000e+00	-7.02731799484546627355e+02
9.86267674426513529795e-01	-1.67095867830858235692e+00	5.56725838891659496888e-01	2.79715145284809052484e+00	2.44290140140165989990e+00	0.00000000000000000000e+00	-6.55633169235410377951e+02
9.51416076808581867574e-01	-3.39819564826341835584e+00	4.26092008640971631195e-01	5.09213564490185977007e+00	2.93021233370208733504e+00	0.00000000000000000000e+00	-6.46347901151712108003e+02
9.86267674426513529795e-01	-1.67095867830858235692e+00	5.56725838891659496888e-01	2.79715145284809052484e+00	2.44290140140165989990e+00	0.00000000000000000000e+00	-6.55633169235410377951e+02
8.44866935402295737845e-01	-1.07760148591488702507e+00	8.79186599884192898635e-01	5.25494166724757327813e+00	5.18374898077474166591e-01	0.00000000000000000000e+00	-5.71362991746414422778e+02
5.46756984181974159398e-01	-2.31659908334689212950e+00	8.45164365290828722976e-01	6.88165316351999045708e+00	1.23664831765865601554e+00	0.00000000000000000000e+00	-5.52453688238742756766e+02
8.44866935402295737845e-01	-1.07760148591488702507e+00	8.79186599884192898635e-01	5.25494166724757327813e+00	5.18374898077474166591e-01	0.00000000000000000000e+00	-5.71362991746414422778e+02
7.31887861927644545190e-01	6.83835079725609240597e+00	5.68233338854739034041e-01	6.92248703744616644684e+00	2.13549657616289367823e+00	0.00000000000000000000e+00	-4.70047126324918167484e+02
1.32374584071566769872e-01	-1.83754380585273846549e+00	2.52515425894949219199e+00	-1.64999847310679426116e+00	2.36389474607363897496e-01	0.00000000000000000000e+00	-4.67391129768589905780e+02
7.31887861927644545190e-01	6.83835079725609240597e+00	5.68233338854739034041e-01	6.92248703744616644684e+00	2.13549657616289367823e+00	0.00000000000000000000e+00	-4.70047126324918167484e+02
8.88575402684390724950e-01	4.49559996947978302018e+00	5.09746264427984652201e-01	4.98712149696635531626e+00	1.37453177432992257323e+00	0.00000000000000000000e+00	-3.58126298750762487089e+02
8.55148482804583276451e-02	3.60864620465842245167e+00	1.05312546132782181019e+00	5.22574757821105695399e+00	7.22836751604326810394e-01	0.00000000000000000000e+00	-3.57517999375218323621e+02
8.88575402684390724950e-01	4.49559996947978302018e+00	5.09746264427984652201e-01	4.98712149696635531626e+00	1.37453177432992257323e+00	0.00000000000000000000e+00	-3.58126298750762487089e+02
5.21318728934398178954e-02	-1.59695145331180166082e+00	1.53455612983800304683e+00	6.19634358507161575602e+00	8.01460968674792328947e-01	0.00000000000000000000e+00	-3.34875317195009188254e+02
3.75854518887098254520e-01	6.42467855269088605752e+00	1.43369331182849957251e+00	6.52020282513071425257e+00	1.64761269984444536085e+00	0.00000000000000000000e+00	-3.09493937583033243754e+02
5.21318728934398178954e-02	-1.59695145331180166082e+00	1.53455612983800304683e+00	6.19634358507161575602e+00	8.01460968674792328947e-01	0.00000000000000000000e+00	-3.34875317195009188254e+02
6.36641212894274000078e-01	-3.59540867858246881994e+00	2.04126482330533187692e+00	-3.27456757927723218771e+00	2.33917705336671888361e+00	0.00000000000000000000e+00	-3.07414940624800465230e+02
3.36849516724439190796e-01	-3.21334538116600043622e+00	1.55850758424417334957e+00	-6.73724988418283210478e-01	1.34233500744134448546e+00	0.00000000000000000000e+00	-2.71016798949215001358e+02
6.36641212894274000078e-01	-3.59540867858246881994e+00	2.04126482330533187692e+00	-3.27456757927723218771e+00	2.33917705336671888361e+00	0.00000000000000000000e+00	-3.07414940624800465230e+02
9.97259553809463489271e-02	-1.56899287650978669362e+00	1.92478837621243226153e+00	5.43363145311368356261e+00	3.74982451550785023109e-01	0.00000000000000000000e+00	-2.39677698965948565046e+02
7.11655321519674588515e-01	-2.15575366034904281065e+00	1.67252738312878990179e+00	-1.99140934681005821183e+00	1.91278167100621931951e+00	0.00000000000000000000e+00	-2.08790266111067779775e+02
9.97259553809463489271e-02	-1.56899287650978669362e+00	1.92478837621243226153e+00	5.43363145311368356261e+00	3.74982451550785023109e-01	0.00000000000000000000e+00	-2.39677698965948565046e+02
9.77038123379533551827e-01	-5.51256554409954802054e-01	5.59186648981544576209e-01	5.35370878362386903859e+00	1.24995192392818577076e+00	0.00000000000000000000e+00	-1.92096464442661471139e+02
4.57599179785215581795e-01	-2.84691608537374918342e+00	2.09158206038571403695e+00	5.13404697414479138651e-01	7.42248526980811451637e-01	0.00000000000000000000e+00	-1.48472856246446127670e+02
4.57599179785215581795e-01	-2.84691608537374918342e+00	2.09158206038571403695e+00	5.13404697414479138651e-01	7.42248526980811451637e-01	0.00000000000000000000e+00	-1.48472856246446127670e+02
3.94423028530697272753e-01	-3.43243094095087819539e+00	1.87084674646992854541e+00	-6.95675096644228885268e-01	1.36444948225524620433e+00	0.00000000000000000000e+00	-1.23697400013612991643e+02
8.31905560955823464298e-01	-3.95404892011963848830e+00	1.93534898758854545520e+00	-1.23246008785459526536e+00	1.84717246626740250193e+00	0.00000000000000000000e+00	-1.10379571180016682774e+02
8.31905560955823464298e-01	-3.95404892011963848830e+00	1.93534898758854545520e+00	-1.23246008785459526536e+00	1.84717246626740250193e+00	0.00000000000000000000e+00	-1.10379571180016682774e+02
3.54958920673682398750e-01	-2.35878193924592682862e+00	1.25271495913955988044e+00	1.04939685917884784061e+00	8.15988532631610641310e-01	0.00000000000000000000e+00	-4.75164092766112915456e+01
5.14025144434733904930e-01	-3.17791309992074122448e+00	5.00004127495743189158e-01	1.87606126502102371623e-01	1.15068761590309764919e+00	0.00000000000000000000e+00	-4.48918673055260253335e+00
3.54958920673682398750e-01	-2.35878193924592682862e+00	1.25271495913955988044e+00	1.04939685917884784061e+00	8.15988532631610641310e-01	0.00000000000000000000e+00	-4.75164092766112915456e+01
2.26026320990061618810e-01	-1.43821637254792267235e+00	3.76731361085739679950e-01	5.29589267979096867123e+00	8.20675241093509200141e-01	0.00000000000000000000e+00	7.06744011894780044258e+00
3.06700209118792532781e-01	5.85956353274633467976e+00	4.06027484464106191986e-01	6.73622607507849657793e+00	1.82894238582366375212e+00	0.00000000000000000000e+00	2.23929392461155600813e+01
2.26026320990061618810e-01	-1.43821637254792267235e+00	3.76731361085739679950e-01	5.29589267979096867123e+00	8.20675241093509200141e-01	0.00000000000000000000e+00	7.06744011894780044258e+00
8.03007261159313090459e-01	-1.38617638167022549922e+00	1.53159023385951353902e+00	6.39800725639733069983e+00	4.23934382716436297667e-01	0.00000000000000000000e+00	5.89969318349300593241e+01
